ID;Titulo;Entidad;Tipo;Estados;Solicitante-Solicitante;Categoria;Asignado_a-Tecnico;Asignado_a-Grupo_tecnico;Prioridad;Fecha_de_apertura;Ultima_modificacion;Fecha_de_resolucion;Fecha_de_cierre;Soluciones-Tipo_de_solucion;ActualTime-Campos_adicionales-Promocion;Casos_vinculados_-_Numero_de_casos_hijos;Tiempo_en_resolver;Estadisticas_-_Tiempo_de_resolucion;Duracion_total;Tiempo_para_tomar_excedido;Tiempo_en_aduenarse;Estadisticas_-_Tiempo_de_espera;Descripcion;Urgencia;Impacto;Tiempo_en_resolver_+_Progreso;Ubicacion;SLA_-_SLA_Tiempo_en_resolver;Tiempo_para_resolver_excedido;SLA_-_SLA_Tiempo_en_aduenarse;Tiempo_interno_de_atencion_excedido;Estadisticas_-_Tiempo_de_cierre;Encuesta_de_Satisfaccion_-_Tipo;Encuesta_de_Satisfaccion_-_Fecha_de_creacion;Encuesta_de_Satisfaccion_-_Fecha_de_respuesta;Encuesta_de_Satisfaccion_-_Satisfaccion;Encuesta_de_Satisfaccion_-_Comentarios
81 637;CAMBIO DE FORMA DE PAGO DE CASH A IZIPAY QR;Lindcorp > Aruma;Incidente;Resuelto;Tienda aru-14;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 16:13;14/07/2025 16:16;14/07/2025 16:16;;;;0;15/07/2025 14:13;2minutos;0 segundos;No;14/07/2025 16:28;0 segundos;"Buenas Tardes

Su apoyo con la boletea B095-00021828 de monto de s/9.90 para cambio de pago de soles a izipay QR";Media;Media;15/07/2025 14:13;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 630;CAMBIO FORMA DE PAGO;Lindcorp > Aruma;Incidente;Resuelto;Tienda aru-15;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 15:58;14/07/2025 16:15;14/07/2025 16:15;;;;0;15/07/2025 13:58;16minutos;0 segundos;No;14/07/2025 16:13;0 segundos;"Buenas tardes 

Solicito su apoyo por favor con el cambio de forma de pago de soles a izipay de la siguiente boleta  B035-00117508, el monto pagado S/ 63.63, por favor corregir tal cual esta el monto incluyendo los decimales.

adjunto foto del reporte  que se cobro ";Media;Media;15/07/2025 13:58;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 583;IMPRESORA CAJA 2 NO IMPRIME PRECIOS;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-20;Aplicaciones > RMS > Impresión de Flejes > No se pueden imprimir flejes;Lorenso Lusquiños;Nivel 1 - MDA;Media;14/07/2025 12:29;14/07/2025 15:59;14/07/2025 15:59;;;;0;15/07/2025 10:29;3 horas 29 minutos;0 segundos;No;14/07/2025 12:44;0 segundos;IMPRESORA CAJA 2 NO IMPRIME PRECIOS;Media;Media;15/07/2025 10:29;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 462;APLICATIVO DE CAMARA;Lindcorp > Aruma;Solicitud;Cerrado;Tienda aru-13;Soporte Hardware > Cámaras de Seguridad > Reinstalación de Aplicativo;Lorenso Lusquiños;Nivel 1 - MDA;Media;13/07/2025 07:36;14/07/2025 15:35;13/07/2025 08:08;14/07/2025 15:35;;;0;14/07/2025 18:00;8minutos;0 segundos;No;13/07/2025 08:15;0 segundos;"Buenos dias

Necesitamos la instalacion de las camaras en la caja numero 2 ya que han cambiado las computadoras de posicion y nos han puesto las camaras en la caja que tiene mayon transito y no podemos visuazar las camaras constantemente.

Estoy atenta a su respuesta , ya que es la segunda vez que escribimosy no optenemos respuesta.

slds";Media;Media;14/07/2025 18:00;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;21 horas 35 minutos;Encuesta interna;14/07/2025 15:35;;;
81 371;cambio de efectivo a yape;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-16;Aplicaciones > IZIPAY > QR Billetera > No figura consumo QR Yape en RMS; Cristhian Huamaní;Nivel 1 - MDA;Media;12/07/2025 12:37;14/07/2025 15:31;12/07/2025 13:00;14/07/2025 15:31;;;0;13/07/2025 10:37;22minutos;0 segundos;No;12/07/2025 12:52;0 segundos;"BUEN DIA EL DIA DE HOY SE REALIZO UNA COMPRA POR MEDIO DE YAPE SIN EMBARGO NO GENERO BOLETA SU APOYO PARA REGULARIZAR LA SITUACION A LA BREVEDAD POSIBLE ADJUNTO IMAGEN
N° DE REFERENCIA: 4028

monto :16.39

[570c5ee8-b2d8e96f-68729d6489dd89.46114862][570c5ee8-b2d8e96f-68729d5c3c51e4.25593601]";Media;Media;13/07/2025 10:37;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 6 horas 53 minutos;Encuesta interna;14/07/2025 15:31;;;
81 538;no se puede imprimir precio con normalidad;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-21;Aplicaciones > RMS > Formatos de Impresión > Error de impresión de ticket descuadrado o pequeño;Lorenso Lusquiños;Nivel 1 - MDA;Media;14/07/2025 10:12;14/07/2025 15:21;14/07/2025 15:21;;;;0;15/07/2025 08:12;5 horas 9 minutos;0 segundos;No;14/07/2025 10:27;0 segundos;al imprimir un precio el papel sale gran cantidad y al ultimo sale el precio generando gasto de papel;Media;Media;15/07/2025 08:12;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 618;cambio de medio de pago de venta;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-22;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Mónica Garcia;Nivel 1 - MDA;Media;14/07/2025 15:02;14/07/2025 15:16;14/07/2025 15:16;;;;0;15/07/2025 13:02;14minutos;0 segundos;No;14/07/2025 15:17;0 segundos;buenas tardes su apoyo por favor ya que cliente se demoro en yapear;Media;Media;15/07/2025 13:02;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 532;IMPRESORA DE CAJA 1 NO IMPRIME;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-23;Aplicaciones > RMS > Formatos de Impresión > Error de impresión de ticket descuadrado o pequeño;Lorenso Lusquiños;Nivel 1 - MDA;Media;14/07/2025 10:06;14/07/2025 15:15;14/07/2025 15:15;;;;0;15/07/2025 08:06;5 horas 9 minutos;0 segundos;No;14/07/2025 10:21;0 segundos;Buenos días se solicita configurar la impresora numero 1, porque cada vez que se saca impresión de precio sale desconfigurado, se envía foto.;Media;Media;15/07/2025 08:06;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 605;Cambio método de Pago;Lindcorp > Aruma;Solicitud;Resuelto;Tienda aru-16;Aplicaciones > RMS > Formas de Pago > Cambiar forma de Pago (distinto a Izipay); Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 14:02;14/07/2025 15:00;14/07/2025 14:08;;;;0;15/07/2025 12:02;6minutos;0 segundos;No;14/07/2025 14:17;0 segundos;"Buenas Tardes se solicita su apoyo para el cambio de NC a IZIPAY para poder realizar un extorno , ya que el cliente desea la devolución de su dinero.

BOLETA : B009-00132158

FECHA: 05/07/2025

NC : B069-00000728

FECHA : 14/07/2025

HORA : 13:27:50

MONTO: 69.90

Datos del cliente :

Nombre : Karen Alva

DNI: 70374423

CORREO: Karen.alvag7@gmail.com

Ult Dígitos de su Tarjeta : 6162

Cel: 946360403

 

[570c5ee8-b2d8e96f-68755418f25bd9.70864161][570c5ee8-b2d8e96f-6875540eb58d52.40491281]";Media;Media;15/07/2025 12:02;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 611;cambio de cash a izipay;Lindcorp > Aruma;Incidente;Resuelto;Tienda aru-17;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 14:22;14/07/2025 14:25;14/07/2025 14:25;;;;0;15/07/2025 12:22;2minutos;0 segundos;No;14/07/2025 14:37;0 segundos;"BUENAS TARDES SE SOLICITA LA FORMA DE CAMBIO DE PAGO DE EFECTIVO A IZIPAY DE LA BOLETA 

B007-00471618";Media;Media;15/07/2025 12:22;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 460;NO SE PUEDE REALIZAR RECARGA DE LIMAPASS;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-24;Aplicaciones > Recaudos > Limapass > Error en Lectura de Tarjeta;Ramon Heredia;Nivel 1 - MDA;Media;12/07/2025 21:49;14/07/2025 14:11;14/07/2025 14:11;;;;0;15/07/2025 12:01;10minutos;0 segundos;No;13/07/2025 08:04;20 horas 11 minutos;"Buenas tardes,

Estimados, se tiene inconvenientes para hacer recarga de limapass en la caja 1 y caja 2, indica que se debe colocar tarjeta cuando si esta puesta.

Por favor brinadarnos una solucion por motivo que hay mucha demanda de recaga y solo la caja 3 es que por ahora si puede realizar con normalidad.

 

 [image] 
 

Saludos,

Felipe Panti

Administrador de tienda";Media;Media;15/07/2025 12:01;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 602;cambio a izi pay;Lindcorp > Aruma;Solicitud;Resuelto;Tienda aru-18;Aplicaciones > RMS > Formas de Pago > Cambiar forma de Pago (distinto a Izipay); Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 13:56;14/07/2025 13:58;14/07/2025 13:58;;;;0;16/07/2025 09:56;2minutos;0 segundos;No;14/07/2025 14:11;0 segundos;"Buenas tardes se solicita su apoyo para el cambio a izipay de  29.90, ya que cliente desea su devolución 

NC : B004-00001689

 ";Media;Media;16/07/2025 09:56;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;0 segundos;;;;;
81 590;CREDENCIALES DE HERMES;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-25;Aplicaciones > Aplicativos > Hermes; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 13:03;14/07/2025 13:35;14/07/2025 13:04;;;;0;16/07/2025 09:03;1minuto;0 segundos;No;14/07/2025 13:18;0 segundos;Estimados, Buenas Tardes por favor su apoyo con la creación de credenciales de Hermes ya que vengo pidiendo desde el viernes y no tengo respuesta y se necesita con urgencia ya que hoy tengo remesa.;Media;Media;16/07/2025 09:03;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;0 segundos;;;;;
81 360;impresora no imprime;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-26;Soporte Hardware > Impresoras Térmicas > Impresora no imprime;Marcos Espilco;Nivel 1 - MDA;Media;12/07/2025 11:48;14/07/2025 12:30;14/07/2025 12:30;;;;0;14/07/2025 19:01;5 horas 29 minutos;0 segundos;No;12/07/2025 12:03;23 horas 13 minutos;Buen día, la impresora de la caja no emite ningún comprobante;Media;Media;14/07/2025 19:01;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 578;IZIPAY CON FALLAS;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-27;Aplicaciones > IZIPAY > Dispositivo Izipay > Dispositivo con problemas Operativos; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 12:01;14/07/2025 12:26;14/07/2025 12:26;;;;0;15/07/2025 10:01;24minutos;0 segundos;No;14/07/2025 12:16;0 segundos;"nuevamente el izipay se reinicia solo.
al momento de generar el pago";Media;Media;15/07/2025 10:01;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 535;PROBLEMAS CON IMPRESORA DE LA CAJA 1;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-28;Soporte Hardware > Impresoras Térmicas > Impresiones Borrosas o Distorsionadas;Lorenso Lusquiños;Nivel 1 - MDA;Media;14/07/2025 10:08;14/07/2025 12:26;14/07/2025 12:26;;;;0;15/07/2025 08:08;2 horas 17 minutos;0 segundos;No;14/07/2025 10:23;0 segundos;"BUENOS DIA LA IMPRESORA ESTA IMPRIMIENDO ERRONEAMENTE , SALE LA BOLETA PERO AL MEDIO DE LA BOLETA SALE UNA VACIO .
SE LIMPIO LA IMPRESORA PERO AUN SIGUE SALIENDO ASI
ADJUNTO FOTO";Media;Media;15/07/2025 08:08;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 575;REVISAR PANTALLA DEL MENUBOARD, DESCONFIGURADO;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-29;Soporte Hardware > Menuboard > Distribución de contenido Promocional; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 11:55;14/07/2025 12:21;14/07/2025 11:59;;;;0;15/07/2025 09:55;4minutos;0 segundos;No;14/07/2025 12:10;0 segundos;"Buenos días estimados,

Por favor su apoyo en revisar las dos pantallas del menuboard ya que se encuentra desconfigurado y no se visualiza las promociones.";Media;Media;15/07/2025 09:55;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 570;PROMOCIONES NO CORRESPONDEN;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-30;Soporte Hardware > Menuboard > Distribución de contenido Promocional; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 11:43;14/07/2025 12:19;14/07/2025 11:50;;;;0;15/07/2025 09:43;7minutos;0 segundos;No;14/07/2025 11:58;0 segundos;"La promoción de 6 empanadas mas coca 1lt figura en visual board a 17.90 pero su precio es de 18.90 y promoción de LINEA PRIME figura en menú board a 12.90 su precio e s de 13.90. 

POR FAVOR HACER EL CAMBIO CORREPONDIENTE. [570c5ee8-b2d8e96f-687533802d74e5.32217713][570c5ee8-b2d8e96f-687532f32f7611.72403989][570c5ee8-b2d8e96f-687532f12b2c19.77790442]";Media;Media;15/07/2025 09:43;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
80 972;PC 01 Y PC 02 AVERIADAS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-31;Soporte Hardware > All in One / Cpu Tienda > Lentitud o bajo rendimiento del sistema;Ramon Heredia;Nivel 1 - MDA;Media;9/07/2025 13:54;14/07/2025 12:01;11/07/2025 00:33;14/07/2025 12:01;;;0;10/07/2025 11:54;22 horas 5 minutos;0 segundos;No;9/07/2025 14:09;0 segundos;"Se reporta que la PC 01 Y pc 02 se encuentran con problemas de lentitud, recalentamiento. la PC 02 se encuentra con los puertos usb inoperativos ocasionando que no se pueda utilizar el equipo de LIMAPASS, adicional se reporto que la PC 02 tuvo un corto ocasionando que la tienda se quede sin energía el pasado 01 de julio.

esto ya se reportó antes con el ticker de ref. # (74202)

Se solicita el cambio ambos equipos por problemas constantes, lentitud  que ocasionan perdidas de transaccione.";Media;Media;10/07/2025 11:54;;SLA Incidente Solucion Medio;Sí;SLA Incidente Atencion Medio;No;2 días 20 horas 6 minutos;Encuesta interna;14/07/2025 12:01;;;
81 149;HUELLERO NO RECONOCE HUELLA;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-7;Aplicaciones > GeoVictoria > Huellero > Huellero con problemas para reconocer huellas;Mónica Garcia;Nivel 1 - MDA;Media;10/07/2025 14:28;14/07/2025 12:01;11/07/2025 11:40;14/07/2025 12:01;;;0;11/07/2025 17:00;6 horas 39 minutos;0 segundos;No;10/07/2025 14:43;4 horas 31 minutos;Estimados, buenas tardes, por favor verificar el funcionamiento del huellero dado que al colocar la huella genera una luz roja y en el aplicativo de la pc no figura ninguna opción para marcar ingreso/salida.;Media;Media;11/07/2025 17:00;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;2 días 1 horas 0 minutos;Encuesta interna;14/07/2025 12:01;;;
81 189;VIDEO ACTUALIZADO JULIO 2025;Lindcorp > Corporativo;Incidente;Cerrado;Gabriela Tenorio;Soporte Hardware > Menuboard > Distribución de contenido Promocional;Marcos Espilco;Nivel 1 - MDA;Media;10/07/2025 18:27;14/07/2025 12:01;11/07/2025 08:05;14/07/2025 12:01;;;0;11/07/2025 16:27;3 horas 38 minutos;0 segundos;Sí;10/07/2025 18:42;0 segundos;"Buenas tardes,

Por favor su apoyo urgente actualizando el video de las todas las tiendas para la campaña de JULIO 2025, tendremos unas promociones agresivas este fin de semana. 
  
Dejo el link con el video:  
  
https://drive.google.com/drive/folders/1SHAEtixMaTNWw7GpBrfBHH6KICwBtsEl?usp=sharing 
  ";Media;Media;11/07/2025 16:27;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;2 días 1 horas 33 minutos;Encuesta interna;14/07/2025 12:01;;;
81 205;HUELLERO NO LO RECONOCE LA PC;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-19;Aplicaciones > GeoVictoria > VictoriaID > Configuración de VictoriaID;Marcos Espilco;Nivel 1 - MDA;Media;11/07/2025 06:46;14/07/2025 12:01;11/07/2025 11:55;14/07/2025 12:01;;;0;12/07/2025 08:20;1 horas 35 minutos;0 segundos;No;11/07/2025 08:15;2 horas 20 minutos;Buenos días presentamos falla en el geo victoria ,el huellero esta encendido pero en geovictoria sigue saliendo '' debe agregar el identificador de huellero y seleccionar el modelo de geo victoria para comenzar a utilizar el programa '';Media;Media;12/07/2025 08:20;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 19 horas 41 minutos;Encuesta interna;14/07/2025 12:01;;;
81 206;ANULACION DE RECARGA DE LIMA PASSS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-32;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo); Cristhian Huamaní;Nivel 1 - MDA;Media;11/07/2025 08:32;14/07/2025 12:01;11/07/2025 09:51;14/07/2025 12:01;;;0;11/07/2025 20:32;1 horas 18 minutos;0 segundos;No;11/07/2025 08:47;0 segundos;"Buenos dias se solicita su apoyo con la anulacion de S/5.00 de lima pass

FECHA: 11/07/2025

HORA: 08:10:23

MONTO: s/5.50

CAJERA: 61269285

Nº DE TARJETA: 3059045217

Atenta a sus comentarios. ";Media;Media;11/07/2025 20:32;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 21 horas 28 minutos;Encuesta interna;14/07/2025 12:01;;;
81 214;ANULACION DE RECARGA LIMA PASS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-33;Aplicaciones > Recaudos > Limapass > No se generó recarga Limapass (Anulación de Recaudo); Cristhian Huamaní;Nivel 1 - MDA;Media;11/07/2025 09:25;14/07/2025 12:01;11/07/2025 09:46;14/07/2025 12:01;;;0;11/07/2025 21:25;20minutos;0 segundos;No;11/07/2025 09:40;0 segundos;"Buenos dias, favor de anular una recarga de Lima pass, por el monto de S/5

Numero de ticket: 611060

 ";Media;Media;11/07/2025 21:25;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 35 minutos;Encuesta interna;14/07/2025 12:01;;;
81 219;no puedo acceder al correo corporativo;Lindcorp > Tambo;Solicitud;Cerrado;tienda tamb-34;Aplicaciones > Correo Corporativo > Cambio de contraseña; Cristhian Huamaní;Nivel 1 - MDA;Media;11/07/2025 09:47;14/07/2025 12:01;11/07/2025 09:54;14/07/2025 12:01;;;0;12/07/2025 19:47;7minutos;0 segundos;No;11/07/2025 10:02;0 segundos;"Buen día no me permite acceder al correo corporativo le ingrese la contraseña que tengo  pero no ingresa ,su apoyo para la solución inmediata.

Cuando pongo recuperar contraseña me indica que me debo comunicar con administrador de dominio.";Media;Media;12/07/2025 19:47;;SLA Requerimiento Solucion Medio;No;SLA Requerimiento Atencion Medio;No;1 días 20 horas 13 minutos;Encuesta interna;14/07/2025 12:01;;;
81 221;NO FUNCIONA EL HUELLERO;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-35;Aplicaciones > GeoVictoria > GeoVictoria Web > Error al generar Reportes Geovictoria;Marcos Espilco;Nivel 1 - MDA;Media;11/07/2025 09:51;14/07/2025 12:01;11/07/2025 10:25;14/07/2025 12:01;;;0;11/07/2025 21:55;30minutos;0 segundos;No;11/07/2025 10:06;3minutos;Buenos días su apoyo estoy teniendo problemas con las marcaciones algunos colaboradores si marca y otros no de igual manera sale el ticket de marcación envio evidencias la señorita yamilet si marco y en el geo figura que no. su apoyo gracias;Media;Media;11/07/2025 21:55;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 6 minutos;Encuesta interna;14/07/2025 12:01;;;
81 222;IZIPAY CON FALLAS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-27;Aplicaciones > IZIPAY > Dispositivo Izipay > Mensaje de Error en dispositivo Izipay; Cristhian Huamaní;Nivel 1 - MDA;Media;11/07/2025 09:55;14/07/2025 12:01;11/07/2025 11:01;14/07/2025 12:01;;;0;11/07/2025 21:55;1 horas 6 minutos;0 segundos;No;11/07/2025 10:10;0 segundos;"PARA REPORTAR FALLAS CON IZYPAY, DESDE HACE DOS DIAS SE ESTA COLGANDO Y NO APARECE LAS OPCIONES PARA GENERAR EL PAGO.
PORTERIOR A ELLO EL POS IZIPAY SE REINICIA AUTOMATICAMENTE
[570c5ee8-b2d8e96f-687125cd6f1586.92608003].";Media;Media;11/07/2025 21:55;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 20 horas 5 minutos;Encuesta interna;14/07/2025 12:01;;;
81 227;NO SE PUEDE PROCEDER VENTA CON IZIPAY;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-11;Aplicaciones > IZIPAY > Dispositivo Izipay > Mensaje de Error en dispositivo Izipay; Cristhian Huamaní;Nivel 1 - MDA;Media;11/07/2025 10:09;14/07/2025 12:01;11/07/2025 11:57;14/07/2025 12:01;;;0;12/07/2025 08:09;1 horas 47 minutos;0 segundos;No;11/07/2025 10:24;0 segundos;NO SE PUEDE BOLETEAR LOS PRODUCTOS EN IZIPAY, SALE ERROR DE FILE Y EN EL POS MENSAJE REINTENTE;Media;Media;12/07/2025 08:09;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 días 19 horas 51 minutos;Encuesta interna;14/07/2025 12:01;;;
81 554;PANTALLAS NO MUESTRA LAS OFERTAS;Lindcorp > Tambo;Incidente;Cerrado;tienda tamb-36;Soporte Hardware > Menuboard > Distribución de contenido Promocional; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 10:36;14/07/2025 11:55;14/07/2025 11:32;14/07/2025 11:55;;;0;15/07/2025 08:36;55minutos;0 segundos;No;14/07/2025 10:51;0 segundos;"Buenos dias Estimados estoy teniendo problemas con las pantallas de la tienda no estan mostrando las ofertas .

Adjunto imagenes.";Media;Media;15/07/2025 08:36;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;1 horas 19 minutos;Encuesta interna;14/07/2025 11:55;;;
81 479;CAMBIO MEDIO DE PAGO DE EFECTIVO A IZIPAY;Lindcorp > Aruma;Incidente;Cerrado;Tienda aru-20;Aplicaciones > IZIPAY > Forma de Pago Izipay > Cambiar forma de pago Cash a Izipay;Marcos Espilco;Nivel 1 - MDA;Media;13/07/2025 16:46;14/07/2025 11:43;13/07/2025 17:14;14/07/2025 11:43;;;0;14/07/2025 14:46;28minutos;0 segundos;Sí;13/07/2025 17:01;0 segundos;"Buenas tardes, por favor su apoyo cambiando el medio de pago de efectivo a Izipay, cliente realizó operación cuando QR se había desabhilitado 

Boleta N° B089-00045541

Monto: S/.14.90

Adjunto boleta y detalle de Izipay";Media;Media;14/07/2025 14:46;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;8 horas 56 minutos;Encuesta interna;14/07/2025 11:43;;;
81 539;MENUBOARD NO SE VISUALIZA LAS PROMOCIONALES - CAJAMARQUILLA C9;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-37;Soporte Hardware > Menuboard > Distribución de contenido Promocional; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 10:15;14/07/2025 11:35;14/07/2025 11:35;;;;0;15/07/2025 09:34;54 segundos;0 segundos;No;14/07/2025 10:30;1 horas 19 minutos;"Buenos días;

su apoyo, no se logran visualizar promociones.

Adjunto foto de prueba.";Media;Media;15/07/2025 09:34;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 545;ACTUALIZACION DE PROMOCIONES EN LA TV;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-38;Soporte Hardware > Menuboard > Distribución de contenido Promocional; Cristhian Huamaní;Nivel 1 - MDA;Media;14/07/2025 10:26;14/07/2025 11:27;14/07/2025 11:27;;;;0;15/07/2025 08:26;1 horas 0 minutos;0 segundos;No;14/07/2025 10:41;0 segundos;Buenos días estimado me comunico para solicitar la actualización de  promociones en la tv ;Media;Media;15/07/2025 08:26;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
81 411;PANTALLA DE LA CAJA NUMERO 1;Lindcorp > Tambo;Incidente;Resuelto;tienda tamb-39;Soporte Hardware > All in One / Cpu Tienda > Inconvenientes con la Pantalla Táctil;Lorenso Lusquiños;Nivel 1 - MDA;Media;12/07/2025 15:52;14/07/2025 11:24;14/07/2025 11:24;;;;0;14/07/2025 20:24;3 horas 0 minutos;0 segundos;No;12/07/2025 16:07;20 horas 31 minutos;"Buenas Tardes 

Su apoyo con la siguiente solicitud de la pantalla averiada o lenta de la caja numero 1 de TDA SIGLO XX C1 AQP que esta demasiada lenta y al precionar no funciona el tactil y tienen que estar apretando a cada momento ya se comunico al JZ CESAR  

Saludos";Media;Media;14/07/2025 20:24;;SLA Incidente Solucion Medio;No;SLA Incidente Atencion Medio;No;0 segundos;;;;;
